type	id_in_tp	id_in_bigg	new_id	descripation	old_bigg_ids	feature_tp	feature_bigg	diff	notes
rea	2AGPG180tipp	2AGPG180tipp		id in bigg(same)					
rea	2AGPG181tipp	2AGPG181tipp		id in bigg(same)					
rea	2AGPGAT120	2AGPGAT120		id in bigg(same)					
rea	2AGPGAT140	2AGPGAT140		id in bigg(same)					
rea	2AGPGAT141	2AGPGAT141		id in bigg(same)					
rea	2AGPGAT160	2AGPGAT160		id in bigg(same)					
rea	2AGPGAT161	2AGPGAT161		id in bigg(same)					
rea	2AGPGAT180	2AGPGAT180		id in bigg(same)					
rea	2AGPGAT181	2AGPGAT181		id in bigg(same)					
rea	2DGLCptspp	2DGLCptspp		id in bigg(same)					
rea	2DGULRGx	2DGULRGx		id in bigg(same)					
rea	2DGULRGy	2DGULRGy		id in bigg(same)					
rea	2DGULRx	2DGULRx		id in bigg(same)					
rea	2DGULRy	2DGULRy		id in bigg(same)					
rea	2DOXG6PP	2DOXG6PP		id in bigg(same)					
rea	2HESR	2HESR		id in bigg(same)					
rea	2HPTCOAT	2HPTCOAT		id in bigg(same)					
rea	2MAHMP	2MAHMP		id in bigg(same)					
rea	3AMACHYD	3AMACHYD		id in bigg(same)					
rea	3HAD100	3HAD100		id in bigg(same)					
rea	3HAD120	3HAD120		id in bigg(same)					
rea	3HAD121	3HAD121		id in bigg(same)					
rea	3HAD140	3HAD140		id in bigg(same)					
rea	3HAD141	3HAD141		id in bigg(same)					
rea	3HAD160	3HAD160		id in bigg(same)					
rea	3HAD161	3HAD161		id in bigg(same)					
rea	3HAD180	3HAD180		id in bigg(same)					
rea	3HAD181	3HAD181		id in bigg(same)					
rea	3HAD40	3HAD40		id in bigg(same)					
rea	3HAD60	3HAD60		id in bigg(same)					
rea	3HAD80	3HAD80		id in bigg(same)					
rea	3HBZCT	3HBZCT		id in bigg(same)					
rea	3HCINNMH	3HCINNMH		id in bigg(same)					
rea	3HPADHi	3HPADHi		id in bigg(same)					
rea	3HPPPNH	3HPPPNH		id in bigg(same)					
rea	3HPPtpp	3HPPtpp		id in bigg(same)					
rea	3KGK	3KGK		id in bigg(same)					
rea	3NTD2pp	3NTD2pp		id in bigg(same)					
rea	3NTD4pp	3NTD4pp		id in bigg(same)					
rea	3NTD7pp	3NTD7pp		id in bigg(same)					
rea	3NTD9pp	3NTD9pp		id in bigg(same)					
rea	3OAR121	3OAR121		id in bigg(same)					
rea	3OAR141	3OAR141		id in bigg(same)					
rea	3OAR161	3OAR161		id in bigg(same)					
rea	3OAR181	3OAR181		id in bigg(same)					
rea	3OAS100	3OAS100		id in bigg(same)					
rea	3OAS120	3OAS120		id in bigg(same)					
rea	3OAS121	3OAS121		id in bigg(same)					
rea	3OAS140	3OAS140		id in bigg(same)					
rea	3OAS141	3OAS141		id in bigg(same)					
rea	3OAS160	3OAS160		id in bigg(same)					
rea	3OAS161	3OAS161		id in bigg(same)					
rea	3OAS180	3OAS180		id in bigg(same)					
rea	3OAS181	3OAS181		id in bigg(same)					
rea	3OAS60	3OAS60		id in bigg(same)					
rea	3OAS80	3OAS80		id in bigg(same)					
rea	3OXCOAT	3OXCOAT		id in bigg(same)					
rea	3PEPTabcpp	3PEPTabcpp		id in bigg(same)					
rea	3SLAR	3SLAR		id in bigg(same)					
rea	42A12BOOXpp	42A12BOOXpp		id in bigg(same)					
rea	4HBZt3pp	4HBZt3pp		id in bigg(same)					
rea	4HTHRK	4HTHRK		id in bigg(same)					
rea	4PCP	4PCP		id in bigg(same)					
rea	4PCPpp	4PCPpp		id in bigg(same)					
rea	4PEPTabcpp	4PEPTabcpp		id in bigg(same)					
rea	5DGLCNR	5DGLCNR		id in bigg(same)					
rea	5DOAN	5DOAN		id in bigg(same)					
rea	5MTRtpp	5MTRtpp		id in bigg(same)					
rea	6D6SFK	6D6SFK		id in bigg(same)					
rea	6D6SPA	6D6SPA		id in bigg(same)					
rea	AACPS1	AACPS1		id in bigg(same)					
rea	AACPS2	AACPS2		id in bigg(same)					
rea	AACPS3	AACPS3		id in bigg(same)					
rea	AACPS4	AACPS4		id in bigg(same)					
rea	AACPS5	AACPS5		id in bigg(same)					
rea	AACPS6	AACPS6		id in bigg(same)					
rea	AACPS7	AACPS7		id in bigg(same)					
rea	AACPS8	AACPS8		id in bigg(same)					
rea	AACPS9	AACPS9		id in bigg(same)					
rea	AACTOOR	AACTOOR		id in bigg(same)					
rea	AADDGT	AADDGT		id in bigg(same)					
rea	AAMYL	AAMYL		id in bigg(same)					
rea	AAMYLpp	AAMYLpp		id in bigg(same)					
rea	AB6PGH	AB6PGH		id in bigg(same)					
rea	ABTA	ABTA		id in bigg(same)					
rea	ABUTD	ABUTD		id in bigg(same)					
rea	ABUTt2pp	ABUTt2pp		id in bigg(same)					
rea	ACACCT	ACACCT		id in bigg(same)					
rea	ACANTHAT	ACANTHAT		id in bigg(same)					
rea	ACBIPGT	ACBIPGT		id in bigg(same)					
rea	ACCOAC	ACCOAC		id in bigg(same)					
rea	ACCOAL	ACCOAL		id in bigg(same)					
rea	ACGAL1PPpp	ACGAL1PPpp		id in bigg(same)					
rea	ACGAM1PPpp	ACGAM1PPpp		id in bigg(same)					
rea	ACGAMK	ACGAMK		id in bigg(same)					
rea	ACGAMT	ACGAMT		id in bigg(same)					
rea	ACGAptspp	ACGAptspp		id in bigg(same)					
rea	ACGK	ACGK		id in bigg(same)					
rea	ACGS	ACGS		id in bigg(same)					
rea	ACHBS	ACHBS		id in bigg(same)					
rea	ACLS	ACLS		id in bigg(same)					
rea	ACM6PH	ACM6PH		id in bigg(same)					
rea	ACMAMUT	ACMAMUT		id in bigg(same)					
rea	ACMANAptspp	ACMANAptspp		id in bigg(same)					
rea	ACMUMptspp	ACMUMptspp		id in bigg(same)					
rea	ACMUMtex	ACMUMtex		id in bigg(same)					
rea	ACNAMt2pp	ACNAMt2pp		id in bigg(same)					
rea	ACNML	ACNML		id in bigg(same)					
rea	ACOAD1f	ACOAD1f		id in bigg(same)					
rea	ACOAD1fr	ACOAD1fr		id in bigg(same)					
rea	ACODA	ACODA		id in bigg(same)					
rea	ACOLIPAabctex	ACOLIPAabctex		id in bigg(same)					
rea	ACONMT	ACONMT		id in bigg(same)					
rea	ACP1_FMN	ACP1_FMN		id in bigg(same)					
rea	ACP1p	ACP1p		id in bigg(same)					
rea	ACPPAT120	ACPPAT120		id in bigg(same)					
rea	ACPPAT140	ACPPAT140		id in bigg(same)					
rea	ACPPAT141	ACPPAT141		id in bigg(same)					
rea	ACPPAT160	ACPPAT160		id in bigg(same)					
rea	ACPPAT161	ACPPAT161		id in bigg(same)					
rea	ACPPAT180	ACPPAT180		id in bigg(same)					
rea	ACPPAT181	ACPPAT181		id in bigg(same)					
rea	ACPS1	ACPS1		id in bigg(same)					
rea	ACS	ACS		id in bigg(same)					
rea	ACSERtpp	ACSERtpp		id in bigg(same)					
rea	ACt4pp	ACt4pp		id in bigg(same)					
rea	ADA	ADA		id in bigg(same)					
rea	ADCL	ADCL		id in bigg(same)					
rea	ADCS	ADCS		id in bigg(same)					
rea	ADD	ADD		id in bigg(same)					
rea	ADMDC	ADMDC		id in bigg(same)					
rea	ADNCYC	ADNCYC		id in bigg(same)					
rea	ADNK1	ADNK1		id in bigg(same)					
rea	ADNUC	ADNUC		id in bigg(same)					
rea	ADOCBIK	ADOCBIK		id in bigg(same)					
rea	ADOCBLS	ADOCBLS		id in bigg(same)					
rea	ADOCBLabcpp	ADOCBLabcpp		id in bigg(same)					
rea	ADOCBLtonex	ADOCBLtonex		id in bigg(same)					
rea	ADPRDP	ADPRDP		id in bigg(same)					
rea	ADPT	ADPT		id in bigg(same)					
rea	ADSK	ADSK		id in bigg(same)					
rea	ADSS	ADSS		id in bigg(same)					
rea	AGDC	AGDC		id in bigg(same)					
rea	AGM3PA	AGM3PA		id in bigg(same)					
rea	AGM3PApp	AGM3PApp		id in bigg(same)					
rea	AGM3PH	AGM3PH		id in bigg(same)					
rea	AGM3Pt2pp	AGM3Pt2pp		id in bigg(same)					
rea	AGM4PA	AGM4PA		id in bigg(same)					
rea	AGM4PApp	AGM4PApp		id in bigg(same)					
rea	AGM4PCP	AGM4PCP		id in bigg(same)					
rea	AGM4PCPpp	AGM4PCPpp		id in bigg(same)					
rea	AGM4PH	AGM4PH		id in bigg(same)					
rea	AGM4Pt2pp	AGM4Pt2pp		id in bigg(same)					
rea	AGMH	AGMH		id in bigg(same)					
rea	AGMHE	AGMHE		id in bigg(same)					
rea	AGMT	AGMT		id in bigg(same)					
rea	AGMt2pp	AGMt2pp		id in bigg(same)					
rea	AGPAT120	AGPAT120		id in bigg(same)					
rea	AGPAT140	AGPAT140		id in bigg(same)					
rea	AGPAT141	AGPAT141		id in bigg(same)					
rea	AGPAT160	AGPAT160		id in bigg(same)					
rea	AGPAT161	AGPAT161		id in bigg(same)					
rea	AGPAT180	AGPAT180		id in bigg(same)					
rea	AGPAT181	AGPAT181		id in bigg(same)					
rea	AGt3	AGt3		id in bigg(same)					
rea	AHCYSNS	AHCYSNS		id in bigg(same)					
rea	AI2K	AI2K		id in bigg(same)					
rea	AI2abcpp	AI2abcpp		id in bigg(same)					
rea	AI2tpp	AI2tpp		id in bigg(same)					
rea	AIRC2	AIRC2		id in bigg(same)					
rea	AKGDH	AKGDH		id in bigg(same)					
rea	ALAALAD	ALAALAD		id in bigg(same)					
rea	ALAALAabcpp	ALAALAabcpp		id in bigg(same)					
rea	ALATA_D2	ALATA_D2		id in bigg(same)					
rea	ALATA_L2	ALATA_L2		id in bigg(same)					
rea	ALAabcpp	ALAabcpp		id in bigg(same)					
rea	ALAt2pp	ALAt2pp		id in bigg(same)					
rea	ALAt4pp	ALAt4pp		id in bigg(same)					
rea	ALAtpp	ALAtpp		id in bigg(same)					
rea	ALDD2y	ALDD2y		id in bigg(same)					
rea	ALDD3y	ALDD3y		id in bigg(same)					
rea	ALDD4	ALDD4		id in bigg(same)					
rea	ALKP	ALKP		id in bigg(same)					
rea	ALLK	ALLK		id in bigg(same)					
rea	ALLTAMH2	ALLTAMH2		id in bigg(same)					
rea	ALLTN	ALLTN		id in bigg(same)					
rea	ALLabcpp	ALLabcpp		id in bigg(same)					
rea	ALPATE160pp	ALPATE160pp		id in bigg(same)					
rea	ALPATG160pp	ALPATG160pp		id in bigg(same)					
rea	ALR2	ALR2		id in bigg(same)					
rea	ALR2x	ALR2x		id in bigg(same)					
rea	ALR4x	ALR4x		id in bigg(same)					
rea	ALTRH	ALTRH		id in bigg(same)					
rea	AM3PA	AM3PA		id in bigg(same)					
rea	AM4PA	AM4PA		id in bigg(same)					
rea	AM4PCP	AM4PCP		id in bigg(same)					
rea	AMALT1	AMALT1		id in bigg(same)					
rea	AMALT2	AMALT2		id in bigg(same)					
rea	AMALT3	AMALT3		id in bigg(same)					
rea	AMALT4	AMALT4		id in bigg(same)					
rea	AMANK	AMANK		id in bigg(same)					
rea	AMMQLT8	AMMQLT8		id in bigg(same)					
rea	AMPMS2	AMPMS2		id in bigg(same)					
rea	AMPN	AMPN		id in bigg(same)					
rea	AMPNTAT	AMPNTAT		id in bigg(same)					
rea	AMPTASECG	AMPTASECG		id in bigg(same)					
rea	AMPTASEPG	AMPTASEPG		id in bigg(same)					
rea	ANHMK	ANHMK		id in bigg(same)					
rea	ANPRT	ANPRT		id in bigg(same)					
rea	ANS	ANS		id in bigg(same)					
rea	AOBUTDs	AOBUTDs		id in bigg(same)					
rea	AOXSr2	AOXSr2		id in bigg(same)					
rea	AP4AH	AP4AH		id in bigg(same)					
rea	AP4AS	AP4AS		id in bigg(same)					
rea	AP5AH	AP5AH		id in bigg(same)					
rea	APCS	APCS		id in bigg(same)					
rea	APG3PAT120	APG3PAT120		id in bigg(same)					
rea	APG3PAT140	APG3PAT140		id in bigg(same)					
rea	APG3PAT141	APG3PAT141		id in bigg(same)					
rea	APG3PAT160	APG3PAT160		id in bigg(same)					
rea	APG3PAT161	APG3PAT161		id in bigg(same)					
rea	APG3PAT180	APG3PAT180		id in bigg(same)					
rea	APG3PAT181	APG3PAT181		id in bigg(same)					
rea	APH120	APH120		id in bigg(same)					
rea	APH140	APH140		id in bigg(same)					
rea	APH141	APH141		id in bigg(same)					
rea	APH160	APH160		id in bigg(same)					
rea	APH161	APH161		id in bigg(same)					
rea	APH180	APH180		id in bigg(same)					
rea	APH181	APH181		id in bigg(same)					
rea	APRAUR	APRAUR		id in bigg(same)					
rea	ARBTNR1	ARBTNR1		id in bigg(same)					
rea	ARBTNR2	ARBTNR2		id in bigg(same)					
rea	ARBTNR3	ARBTNR3		id in bigg(same)					
rea	ARBTNabcpp	ARBTNabcpp		id in bigg(same)					
rea	ARBTNexs	ARBTNexs		id in bigg(same)					
rea	ARBTNtex	ARBTNtex		id in bigg(same)					
rea	ARBTNtonex	ARBTNtonex		id in bigg(same)					
rea	ARBTNtpp	ARBTNtpp		id in bigg(same)					
rea	ARBTptspp	ARBTptspp		id in bigg(same)					
rea	ARBTtex	ARBTtex		id in bigg(same)					
rea	ARBabcpp	ARBabcpp		id in bigg(same)					
rea	ARBt3ipp	ARBt3ipp		id in bigg(same)					
rea	ARGDC	ARGDC		id in bigg(same)					
rea	ARGDCpp	ARGDCpp		id in bigg(same)					
rea	ARGSS	ARGSS		id in bigg(same)					
rea	ARGabcpp	ARGabcpp		id in bigg(same)					
rea	ARGt3pp	ARGt3pp		id in bigg(same)					
rea	ARMEPNS	ARMEPNS		id in bigg(same)					
rea	ASCBPL	ASCBPL		id in bigg(same)					
rea	ASCBptspp	ASCBptspp		id in bigg(same)					
rea	ASNN	ASNN		id in bigg(same)					
rea	ASNNpp	ASNNpp		id in bigg(same)					
rea	ASNS1	ASNS1		id in bigg(same)					
rea	ASNS2	ASNS2		id in bigg(same)					
rea	ASO3t8pp	ASO3t8pp		id in bigg(same)					
rea	ASP1DC	ASP1DC		id in bigg(same)					
rea	ASPCT	ASPCT		id in bigg(same)					
rea	ASPO3	ASPO3		id in bigg(same)					
rea	ASPO4	ASPO4		id in bigg(same)					
rea	ASPO5	ASPO5		id in bigg(same)					
rea	ASPO6	ASPO6		id in bigg(same)					
rea	ASPT	ASPT		id in bigg(same)					
rea	ASPabcpp	ASPabcpp		id in bigg(same)					
rea	ASPt2_2pp	ASPt2_2pp		id in bigg(same)					
rea	ASPt2_3pp	ASPt2_3pp		id in bigg(same)					
rea	ASPt2pp	ASPt2pp		id in bigg(same)					
rea	ASR	ASR		id in bigg(same)					
rea	AST	AST		id in bigg(same)					
rea	ATPHs	ATPHs		id in bigg(same)					
rea	ATPPRT	ATPPRT		id in bigg(same)					
rea	BALAt2pp	BALAt2pp		id in bigg(same)					
rea	BETALDHx	BETALDHx		id in bigg(same)					
rea	BETALDHy	BETALDHy		id in bigg(same)					
rea	BGLA1	BGLA1		id in bigg(same)					
rea	BIOMASS_Ec_iML1515_WT_75p37M	BIOMASS_Ec_iML1515_WT_75p37M		id in bigg(same)					
rea	BIOMASS_Ec_iML1515_core_75p37M	BIOMASS_Ec_iML1515_core_75p37M		id in bigg(same)					
rea	BMOCOS	BMOCOS		id in bigg(same)					
rea	BMOGDS1	BMOGDS1		id in bigg(same)					
rea	BMOGDS2	BMOGDS2		id in bigg(same)					
rea	BPNT	BPNT		id in bigg(same)					
rea	BSORx	BSORx		id in bigg(same)					
rea	BSORy	BSORy		id in bigg(same)					
rea	BTNt2ipp	BTNt2ipp		id in bigg(same)					
rea	BTS5	BTS5		id in bigg(same)					
rea	BUTCT	BUTCT		id in bigg(same)					
rea	BUTSO3abcpp	BUTSO3abcpp		id in bigg(same)					
rea	BWCOGDS1	BWCOGDS1		id in bigg(same)					
rea	BWCOGDS2	BWCOGDS2		id in bigg(same)					
rea	BWCOS	BWCOS		id in bigg(same)					
rea	CA2t3pp	CA2t3pp		id in bigg(same)					
rea	CADVtpp	CADVtpp		id in bigg(same)					
rea	CAT	CAT		id in bigg(same)					
rea	CBItonex	CBItonex		id in bigg(same)					
rea	CBIuabcpp	CBIuabcpp		id in bigg(same)					
rea	CBL1abcpp	CBL1abcpp		id in bigg(same)					
rea	CBL1tonex	CBL1tonex		id in bigg(same)					
rea	CBMD	CBMD		id in bigg(same)					
rea	CBPS	CBPS		id in bigg(same)					
rea	CCGS	CCGS		id in bigg(same)					
rea	CD2abcpp	CD2abcpp		id in bigg(same)					
rea	CD2t3pp	CD2t3pp		id in bigg(same)					
rea	CD2tpp	CD2tpp		id in bigg(same)					
rea	CDAPPA120	CDAPPA120		id in bigg(same)					
rea	CDAPPA140	CDAPPA140		id in bigg(same)					
rea	CDAPPA141	CDAPPA141		id in bigg(same)					
rea	CDAPPA160	CDAPPA160		id in bigg(same)					
rea	CDAPPA161	CDAPPA161		id in bigg(same)					
rea	CDAPPA180	CDAPPA180		id in bigg(same)					
rea	CDAPPA181	CDAPPA181		id in bigg(same)					
rea	CDGR	CDGR		id in bigg(same)					
rea	CDGS	CDGS		id in bigg(same)					
rea	CDGUNPD	CDGUNPD		id in bigg(same)					
rea	CDPMEK	CDPMEK		id in bigg(same)					
rea	CDPPH	CDPPH		id in bigg(same)					
rea	CELBpts	CELBpts		id in bigg(same)					
rea	CFAS160E	CFAS160E		id in bigg(same)					
rea	CFAS160G	CFAS160G		id in bigg(same)					
rea	CFAS180E	CFAS180E		id in bigg(same)					
rea	CFAS180G	CFAS180G		id in bigg(same)					
rea	CGLYabcpp	CGLYabcpp		id in bigg(same)					
rea	CH4t2pp	CH4t2pp		id in bigg(same)					
rea	CHLabcpp	CHLabcpp		id in bigg(same)					
rea	CHLt2pp	CHLt2pp		id in bigg(same)					
rea	CHLt3pp	CHLt3pp		id in bigg(same)					
rea	CHOLATEtpp	CHOLATEtpp		id in bigg(same)					
rea	CHOLD	CHOLD		id in bigg(same)					
rea	CHOLID	CHOLID		id in bigg(same)					
rea	CHORM	CHORM		id in bigg(same)					
rea	CHORS	CHORS		id in bigg(same)					
rea	CHRPL	CHRPL		id in bigg(same)					
rea	CHTBSptspp	CHTBSptspp		id in bigg(same)					
rea	CINNDO	CINNDO		id in bigg(same)					
rea	CITL	CITL		id in bigg(same)					
rea	CITt3pp	CITt3pp		id in bigg(same)					
rea	CITt7pp	CITt7pp		id in bigg(same)					
rea	CLIPAabctex	CLIPAabctex		id in bigg(same)					
rea	CLPNH120pp	CLPNH120pp		id in bigg(same)					
rea	CLPNH140pp	CLPNH140pp		id in bigg(same)					
rea	CLPNH141pp	CLPNH141pp		id in bigg(same)					
rea	CLPNH160pp	CLPNH160pp		id in bigg(same)					
rea	CLPNH161pp	CLPNH161pp		id in bigg(same)					
rea	CLPNH180pp	CLPNH180pp		id in bigg(same)					
rea	CLPNH181pp	CLPNH181pp		id in bigg(same)					
rea	CLt3_2pp	CLt3_2pp		id in bigg(same)					
rea	CLtipp	CLtipp		id in bigg(same)					
rea	CMPN	CMPN		id in bigg(same)					
rea	CMtpp	CMtpp		id in bigg(same)					
rea	COBALT2abcpp	COBALT2abcpp		id in bigg(same)					
rea	COBALT2t3pp	COBALT2t3pp		id in bigg(same)					
rea	COBALT2tpp	COBALT2tpp		id in bigg(same)					
rea	COLIPAKpp	COLIPAKpp		id in bigg(same)					
rea	COLIPAPabctex	COLIPAPabctex		id in bigg(same)					
rea	COLIPAabcpp	COLIPAabcpp		id in bigg(same)					
rea	COLIPAabctex	COLIPAabctex		id in bigg(same)					
rea	CPGNR1	CPGNR1		id in bigg(same)					
rea	CPGNR2	CPGNR2		id in bigg(same)					
rea	CPGNR3	CPGNR3		id in bigg(same)					
rea	CPGNUtex	CPGNUtex		id in bigg(same)					
rea	CPGNUtpp	CPGNUtpp		id in bigg(same)					
rea	CPGNabcpp	CPGNabcpp		id in bigg(same)					
rea	CPGNexs	CPGNexs		id in bigg(same)					
rea	CPGNtonex	CPGNtonex		id in bigg(same)					
rea	CPH4S	CPH4S		id in bigg(same)					
rea	CPL	CPL		id in bigg(same)					
rea	CPMPS	CPMPS		id in bigg(same)					
rea	CPPPGO	CPPPGO		id in bigg(same)					
rea	CPPPGO2	CPPPGO2		id in bigg(same)					
rea	CRNCAL2	CRNCAL2		id in bigg(same)					
rea	CRNDCAL2	CRNDCAL2		id in bigg(same)					
rea	CRNDabcpp	CRNDabcpp		id in bigg(same)					
rea	CRNabcpp	CRNabcpp		id in bigg(same)					
rea	CRNt7pp	CRNt7pp		id in bigg(same)					
rea	CRNt8pp	CRNt8pp		id in bigg(same)					
rea	CS	CS		id in bigg(same)					
rea	CSND	CSND		id in bigg(same)					
rea	CSNt2pp	CSNt2pp		id in bigg(same)					
rea	CTBTCAL2	CTBTCAL2		id in bigg(same)					
rea	CTBTabcpp	CTBTabcpp		id in bigg(same)					
rea	CTPS2	CTPS2		id in bigg(same)					
rea	CU1Opp	CU1Opp		id in bigg(same)					
rea	CU1abcpp	CU1abcpp		id in bigg(same)					
rea	CU2abcpp	CU2abcpp		id in bigg(same)					
rea	CU2tpp	CU2tpp		id in bigg(same)					
rea	CURR	CURR		id in bigg(same)					
rea	CUt2pp	CUt2pp		id in bigg(same)					
rea	CUt3	CUt3		id in bigg(same)					
rea	CXSAMS	CXSAMS		id in bigg(same)					
rea	CYANST	CYANST		id in bigg(same)					
rea	CYANSTpp	CYANSTpp		id in bigg(same)					
rea	CYNTAH	CYNTAH		id in bigg(same)					
rea	CYNTt2pp	CYNTt2pp		id in bigg(same)					
rea	CYSDDS	CYSDDS		id in bigg(same)					
rea	CYSDS	CYSDS		id in bigg(same)					
rea	CYSDabcpp	CYSDabcpp		id in bigg(same)					
rea	CYSItpp	CYSItpp		id in bigg(same)					
rea	CYSS	CYSS		id in bigg(same)					
rea	CYSSADS	CYSSADS		id in bigg(same)					
rea	CYSTA	CYSTA		id in bigg(same)					
rea	CYSTL	CYSTL		id in bigg(same)					
rea	CYSabc2pp	CYSabc2pp		id in bigg(same)					
rea	CYSabcpp	CYSabcpp		id in bigg(same)					
rea	CYStpp	CYStpp		id in bigg(same)					
rea	CYTBD2pp	CYTBD2pp		id in bigg(same)					
rea	CYTBDpp	CYTBDpp		id in bigg(same)					
rea	CYTBO3_4pp	CYTBO3_4pp		id in bigg(same)					
rea	CYTD	CYTD		id in bigg(same)					
rea	CYTDH	CYTDH		id in bigg(same)					
rea	CYTDK1	CYTDK1		id in bigg(same)					
rea	CYTDK2	CYTDK2		id in bigg(same)					
rea	DAAD	DAAD		id in bigg(same)					
rea	DADA	DADA		id in bigg(same)					
rea	DADNt2pp	DADNt2pp		id in bigg(same)					
rea	DAGK120	DAGK120		id in bigg(same)					
rea	DAGK140	DAGK140		id in bigg(same)					
rea	DAGK141	DAGK141		id in bigg(same)					
rea	DAGK160	DAGK160		id in bigg(same)					
rea	DAGK161	DAGK161		id in bigg(same)					
rea	DAGK180	DAGK180		id in bigg(same)					
rea	DAGK181	DAGK181		id in bigg(same)					
rea	DALAt2pp	DALAt2pp		id in bigg(same)					
rea	DAPAL	DAPAL		id in bigg(same)					
rea	DAPDC	DAPDC		id in bigg(same)					
rea	DAPabcpp	DAPabcpp		id in bigg(same)					
rea	DASYN120	DASYN120		id in bigg(same)					
rea	DASYN140	DASYN140		id in bigg(same)					
rea	DASYN141	DASYN141		id in bigg(same)					
rea	DASYN160	DASYN160		id in bigg(same)					
rea	DASYN161	DASYN161		id in bigg(same)					
rea	DASYN180	DASYN180		id in bigg(same)					
rea	DASYN181	DASYN181		id in bigg(same)					
rea	DATPHs	DATPHs		id in bigg(same)					
rea	DB4PS	DB4PS		id in bigg(same)					
rea	DBTS	DBTS		id in bigg(same)					
rea	DC6PDA	DC6PDA		id in bigg(same)					
rea	DCTPD	DCTPD		id in bigg(same)					
rea	DCYTD	DCYTD		id in bigg(same)					
rea	DCYTt2pp	DCYTt2pp		id in bigg(same)					
rea	DDCAtexi	DDCAtexi		id in bigg(same)					
rea	DDGALK	DDGALK		id in bigg(same)					
rea	DDGLK	DDGLK		id in bigg(same)					
rea	DDPA	DDPA		id in bigg(same)					
rea	DGSNt2pp	DGSNt2pp		id in bigg(same)					
rea	DGUNC	DGUNC		id in bigg(same)					
rea	DHAD1	DHAD1		id in bigg(same)					
rea	DHAD2	DHAD2		id in bigg(same)					
rea	DHAPT	DHAPT		id in bigg(same)					
rea	DHBS	DHBS		id in bigg(same)					
rea	DHBSH	DHBSH		id in bigg(same)					
rea	DHBSZ3FEabcpp	DHBSZ3FEabcpp		id in bigg(same)					
rea	DHCIND	DHCIND		id in bigg(same)					
rea	DHCINDO	DHCINDO		id in bigg(same)					
rea	DHCURR	DHCURR		id in bigg(same)					
rea	DHDPRy	DHDPRy		id in bigg(same)					
rea	DHDPS	DHDPS		id in bigg(same)					
rea	DHFS	DHFS		id in bigg(same)					
rea	DHGLYH	DHGLYH		id in bigg(same)					
rea	DHMPTR	DHMPTR		id in bigg(same)					
rea	DHNAOT4	DHNAOT4		id in bigg(same)					
rea	DHNCOAS	DHNCOAS		id in bigg(same)					
rea	DHNCOAT	DHNCOAT		id in bigg(same)					
rea	DHORD2	DHORD2		id in bigg(same)					
rea	DHORD5	DHORD5		id in bigg(same)					
rea	DHORDfum	DHORDfum		id in bigg(same)					
rea	DHPPD	DHPPD		id in bigg(same)					
rea	DHPPDA2	DHPPDA2		id in bigg(same)					
rea	DHPS2	DHPS2		id in bigg(same)					
rea	DHPStr	DHPStr		id in bigg(same)					
rea	DHPTDCs2	DHPTDCs2		id in bigg(same)					
rea	DHPTDNR	DHPTDNR		id in bigg(same)					
rea	DHPTDNRN	DHPTDNRN		id in bigg(same)					
rea	DHQS	DHQS		id in bigg(same)					
rea	DHQTi	DHQTi		id in bigg(same)					
rea	DINSt2pp	DINSt2pp		id in bigg(same)					
rea	DKGLCNR1	DKGLCNR1		id in bigg(same)					
rea	DKGLCNR2x	DKGLCNR2x		id in bigg(same)					
rea	DKGLCNR2y	DKGLCNR2y		id in bigg(same)					
rea	DMATT	DMATT		id in bigg(same)					
rea	DMPPS	DMPPS		id in bigg(same)					
rea	DMQMT	DMQMT		id in bigg(same)					
rea	DMSOR1	DMSOR1		id in bigg(same)					
rea	DMSOR1pp	DMSOR1pp		id in bigg(same)					
rea	DMSOR2	DMSOR2		id in bigg(same)					
rea	DMSOR2pp	DMSOR2pp		id in bigg(same)					
rea	DM_4crsol_c	DM_4crsol_c		id in bigg(same)					
rea	DM_5drib_c	DM_5drib_c		id in bigg(same)					
rea	DM_aacald_c	DM_aacald_c		id in bigg(same)					
rea	DM_amob_c	DM_amob_c		id in bigg(same)					
rea	DM_mththf_c	DM_mththf_c		id in bigg(same)					
rea	DM_oxam_c	DM_oxam_c		id in bigg(same)					
rea	DNMPPA	DNMPPA		id in bigg(same)					
rea	DNTPPA	DNTPPA		id in bigg(same)					
rea	DOGULNR	DOGULNR		id in bigg(same)					
rea	DOXRBCNtpp	DOXRBCNtpp		id in bigg(same)					
rea	DPCOAK	DPCOAK		id in bigg(same)					
rea	DPR	DPR		id in bigg(same)					
rea	DRPA	DRPA		id in bigg(same)					
rea	DSBAO1	DSBAO1		id in bigg(same)					
rea	DSBAO2	DSBAO2		id in bigg(same)					
rea	DSBCGT	DSBCGT		id in bigg(same)					
rea	DSBDR	DSBDR		id in bigg(same)					
rea	DSBGGT	DSBGGT		id in bigg(same)					
rea	DSERt2pp	DSERt2pp		id in bigg(same)					
rea	DTARTD	DTARTD		id in bigg(same)					
rea	DURIK1	DURIK1		id in bigg(same)					
rea	DURIt2pp	DURIt2pp		id in bigg(same)					
rea	DUTPDP	DUTPDP		id in bigg(same)					
rea	DXPRIi	DXPRIi		id in bigg(same)					
rea	DXPS	DXPS		id in bigg(same)					
rea	DXYLK	DXYLK		id in bigg(same)					
rea	E4PP	E4PP		id in bigg(same)					
